"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"UPM00033345","KIEV, UP","1971-01-22","0.01",,"38","39","36"
"UPM00033345","KIEV, UP","1971-01-23","0.03",,"38","39","36"
"UPM00033345","KIEV, UP","1971-01-24","0.01",,"39","40","38"
"UPM00033345","KIEV, UP","1971-01-25","0.00",,"37","41","32"
"UPM00033345","KIEV, UP","1971-01-26","0.01",,"33","37","27"
"UPM00033345","KIEV, UP","1971-01-27","0.00",,"36","41","34"
"UPM00033345","KIEV, UP","1971-01-28","0.05",,"36","40","33"
"UPM00033345","KIEV, UP","1971-01-29","0.24",,"33","36","31"
"UPM00033345","KIEV, UP","1971-01-30","0.01",,"35","37","34"
"UPM00033345","KIEV, UP","1971-01-31","0.00",,"35","38","33"
"UPM00033345","KIEV, UP","1971-02-01","0.00",,"34","36","33"
"UPM00033345","KIEV, UP","1971-02-02","0.24",,"33","36","32"
"UPM00033345","KIEV, UP","1971-02-03","0.24",,"27","33","24"
"UPM00033345","KIEV, UP","1971-02-04","0.02",,"26","28","24"
"UPM00033345","KIEV, UP","1971-02-05","0.00",,"25","29","19"
"UPM00033345","KIEV, UP","1971-02-06","0.02",,"30","38","25"
"UPM00033345","KIEV, UP","1971-02-07","0.01",,"25","31","20"
"UPM00033345","KIEV, UP","1971-02-08","0.26",,"32","35","27"
"UPM00033345","KIEV, UP","1971-02-09","0.04",,"17","34","13"
"UPM00033345","KIEV, UP","1971-02-10","0.02",,"11","15","7"
"UPM00033345","KIEV, UP","1971-02-11","0.00",,"12","20","5"
"UPM00033345","KIEV, UP","1971-02-12","0.00",,"20","27","16"
"UPM00033345","KIEV, UP","1971-02-13","0.00",,"18","25","14"
"UPM00033345","KIEV, UP","1971-02-14","0.10",,"22","27","18"
"UPM00033345","KIEV, UP","1971-02-15","0.16",,"30","35","23"
"UPM00033345","KIEV, UP","1971-02-16","0.00",,"31","35","26"
"UPM00033345","KIEV, UP","1971-02-17","0.04",,"26","29","23"
"UPM00033345","KIEV, UP","1971-02-18","0.11",,"23","27","21"
"UPM00033345","KIEV, UP","1971-02-19","0.00",,"24","26","22"
"UPM00033345","KIEV, UP","1971-02-20","0.00",,"23","27","22"
"UPM00033345","KIEV, UP","1971-02-21","0.00",,"23","28","20"
"UPM00033345","KIEV, UP","1971-02-22","0.00",,"29","34","21"
"UPM00033345","KIEV, UP","1971-02-23","0.04",,"32","36","31"
"UPM00033345","KIEV, UP","1971-02-24","0.03",,"32","35","30"
"UPM00033345","KIEV, UP","1971-02-25","0.00",,"32","35","28"
"UPM00033345","KIEV, UP","1971-02-26","0.14",,"33","37","30"
"UPM00033345","KIEV, UP","1971-02-27","0.38",,"26","31","23"
"UPM00033345","KIEV, UP","1971-02-28","0.00",,"17","23","10"
"UPM00033345","KIEV, UP","1971-03-01","0.22",,"19","24","15"
"UPM00033345","KIEV, UP","1971-03-02","0.04",,"15","24","11"
"UPM00033345","KIEV, UP","1971-03-03","0.04",,"13","20","10"
"UPM00033345","KIEV, UP","1971-03-04","0.41",,"7","11","6"
"UPM00033345","KIEV, UP","1971-03-05","0.00",,"10","20","2"
"UPM00033345","KIEV, UP","1971-03-06","0.07",,"20","27","15"
"UPM00033345","KIEV, UP","1971-03-07","0.02",,"20","24","17"
"UPM00033345","KIEV, UP","1971-03-08","0.01",,"19","25","17"
"UPM00033345","KIEV, UP","1971-03-09","0.00",,"27","37","18"
"UPM00033345","KIEV, UP","1971-03-10","0.04",,"28","34","26"
"UPM00033345","KIEV, UP","1971-03-11","0.13",,"25","30","18"
"UPM00033345","KIEV, UP","1971-03-12","0.00",,"22","26","17"
"UPM00033345","KIEV, UP","1971-03-13","0.01",,"24","33","18"
"UPM00033345","KIEV, UP","1971-03-14","0.21",,"31","37","23"
"UPM00033345","KIEV, UP","1971-03-15","0.00",,"35","38","33"
"UPM00033345","KIEV, UP","1971-03-16","0.37",,"33","35","33"
"UPM00033345","KIEV, UP","1971-03-17","0.16",,"34","36","33"
"UPM00033345","KIEV, UP","1971-03-18","0.02",,"35","39","33"
"UPM00033345","KIEV, UP","1971-03-19","0.01",,"34","36","32"
"UPM00033345","KIEV, UP","1971-03-20","0.01",,"34","37","33"
"UPM00033345","KIEV, UP","1971-03-21","0.01",,"39","43","36"
"UPM00033345","KIEV, UP","1971-03-22","0.00",,"44","53","36"
"UPM00033345","KIEV, UP","1971-03-23","0.06",,"45","60","32"
"UPM00033345","KIEV, UP","1971-03-24","0.00",,"33","38","30"
"UPM00033345","KIEV, UP","1971-03-25","0.00",,"33","43","26"
"UPM00033345","KIEV, UP","1971-03-26","0.00",,"35","45","29"
"UPM00033345","KIEV, UP","1971-03-27","0.13",,"34","37","32"
"UPM00033345","KIEV, UP","1971-03-28","0.41",,"34","36","32"
"UPM00033345","KIEV, UP","1971-03-29","0.02",,"36","39","33"
"UPM00033345","KIEV, UP","1971-03-30","0.00",,"39","45","35"
"UPM00033345","KIEV, UP","1971-03-31","0.00",,"40","50","33"
"UPM00033345","KIEV, UP","1971-04-01","0.00",,"41","51","33"
"UPM00033345","KIEV, UP","1971-04-02","0.00",,"42","51","34"
"UPM00033345","KIEV, UP","1971-04-03","0.00",,"44","54","36"
"UPM00033345","KIEV, UP","1971-04-04","0.00",,"43","48","38"
"UPM00033345","KIEV, UP","1971-04-05","0.00",,"46","58","38"
"UPM00033345","KIEV, UP","1971-04-06","0.00",,"50","60","40"
"UPM00033345","KIEV, UP","1971-04-07","0.00",,"46","53","42"
"UPM00033345","KIEV, UP","1971-04-08","0.00",,"43","50","36"
"UPM00033345","KIEV, UP","1971-04-09","0.00",,"42","51","35"
"UPM00033345","KIEV, UP","1971-04-10","0.00",,"47","59","36"
"UPM00033345","KIEV, UP","1971-04-11","0.00",,"51","64","40"
"UPM00033345","KIEV, UP","1971-04-12","0.21",,"45","52","40"
"UPM00033345","KIEV, UP","1971-04-13","0.02",,"42","46","38"
"UPM00033345","KIEV, UP","1971-04-14","0.00",,"39","47","36"
"UPM00033345","KIEV, UP","1971-04-15","0.04",,"37","44","31"
"UPM00033345","KIEV, UP","1971-04-16","0.00",,"39","46","32"
"UPM00033345","KIEV, UP","1971-04-17","0.00",,"43","55","32"
"UPM00033345","KIEV, UP","1971-04-18","0.00",,"48","61","38"
"UPM00033345","KIEV, UP","1971-04-19","0.01",,"49","58","44"
"UPM00033345","KIEV, UP","1971-04-20","0.00",,"52","64","41"
"UPM00033345","KIEV, UP","1971-04-21","0.00",,"56","67","45"
"UPM00033345","KIEV, UP","1971-04-22","0.00",,"55","63","46"
"UPM00033345","KIEV, UP","1971-04-23","0.00",,"50","56","42"
"UPM00033345","KIEV, UP","1971-04-24","0.01",,"43","52","39"
"UPM00033345","KIEV, UP","1971-04-25","0.33",,"38","43","34"
"UPM00033345","KIEV, UP","1971-04-26","0.04",,"41","44","38"
"UPM00033345","KIEV, UP","1971-04-27","0.05",,"43","53","37"
"UPM00033345","KIEV, UP","1971-04-28","0.13",,"54","67","44"
"UPM00033345","KIEV, UP","1971-04-29","0.08",,"45","56","41"
"UPM00033345","KIEV, UP","1971-04-30","0.02",,"44","57","37"
"UPM00033345","KIEV, UP","1971-05-01","0.00",,"44","54","35"
"UPM00033345","KIEV, UP","1971-05-02","0.00",,"42","46","39"
"UPM00033345","KIEV, UP","1971-05-03","0.37",,"43","46","41"
"UPM00033345","KIEV, UP","1971-05-04","0.11",,"47","51","43"
"UPM00033345","KIEV, UP","1971-05-05","0.09",,"49","54","47"
"UPM00033345","KIEV, UP","1971-05-06","0.00",,"47","53","41"
"UPM00033345","KIEV, UP","1971-05-07","0.00",,"53","64","43"
"UPM00033345","KIEV, UP","1971-05-08","0.00",,"57","67","48"
"UPM00033345","KIEV, UP","1971-05-09","0.00",,"63","75","53"
"UPM00033345","KIEV, UP","1971-05-10","0.00",,"63","74","51"
"UPM00033345","KIEV, UP","1971-05-11","0.00",,"66","77","55"
"UPM00033345","KIEV, UP","1971-05-12","0.00",,"67","79","55"
"UPM00033345","KIEV, UP","1971-05-13","0.00",,"68","80","56"
"UPM00033345","KIEV, UP","1971-05-14","0.02",,"66","79","59"
"UPM00033345","KIEV, UP","1971-05-15","0.00",,"61","70","51"
"UPM00033345","KIEV, UP","1971-05-16","0.00",,"62","74","52"
"UPM00033345","KIEV, UP","1971-05-17","0.05",,"63","75","56"
"UPM00033345","KIEV, UP","1971-05-18","0.00",,"66","77","59"
"UPM00033345","KIEV, UP","1971-05-19","0.00",,"65","78","54"
"UPM00033345","KIEV, UP","1971-05-20","0.00",,"67","79","55"
"UPM00033345","KIEV, UP","1971-05-21","0.00",,"70","83","58"
"UPM00033345","KIEV, UP","1971-05-22","0.02",,"68","81","63"
"UPM00033345","KIEV, UP","1971-05-23","0.20",,"66","78","59"
"UPM00033345","KIEV, UP","1971-05-24","0.00",,"69","78","61"
"UPM00033345","KIEV, UP","1971-05-25","0.13",,"67","81","59"
"UPM00033345","KIEV, UP","1971-05-26","0.03",,"67","79","60"
"UPM00033345","KIEV, UP","1971-05-27","0.00",,"66","75","61"
"UPM00033345","KIEV, UP","1971-05-28","0.00",,"66","75","55"
"UPM00033345","KIEV, UP","1971-05-29","0.00",,"62","67","60"
"UPM00033345","KIEV, UP","1971-05-30","0.06",,"62","72","56"
"UPM00033345","KIEV, UP","1971-05-31","0.07",,"64","73","56"
"UPM00033345","KIEV, UP","1971-06-01","0.00",,"68","80","55"
"UPM00033345","KIEV, UP","1971-06-02","0.00",,"64","73","56"
"UPM00033345","KIEV, UP","1971-06-03","0.00",,"66","78","54"
"UPM00033345","KIEV, UP","1971-06-04","0.00",,"69","81","57"
"UPM00033345","KIEV, UP","1971-06-05","0.03",,"72","83","60"
"UPM00033345","KIEV, UP","1971-06-06","0.00",,"73","85","62"
"UPM00033345","KIEV, UP","1971-06-07","0.00",,"70","82","63"
"UPM00033345","KIEV, UP","1971-06-08","0.05",,"72","85","62"
"UPM00033345","KIEV, UP","1971-06-09","0.00",,"75","87","63"
"UPM00033345","KIEV, UP","1971-06-10","0.00",,"75","86","65"
"UPM00033345","KIEV, UP","1971-06-11","0.26",,"71","82","62"
"UPM00033345","KIEV, UP","1971-06-12","0.03",,"71","80","61"
"UPM00033345","KIEV, UP","1971-06-13","1.02",,"59","73","55"
"UPM00033345","KIEV, UP","1971-06-14","0.00",,"56","63","52"
"UPM00033345","KIEV, UP","1971-06-15","0.00",,"61","70","53"
"UPM00033345","KIEV, UP","1971-06-16","0.38",,"65","79","56"
"UPM00033345","KIEV, UP","1971-06-17","0.04",,"58","65","55"
"UPM00033345","KIEV, UP","1971-06-18","0.00",,"59","72","49"
"UPM00033345","KIEV, UP","1971-06-19","0.00",,"60","67","53"
"UPM00033345","KIEV, UP","1971-06-20","0.06",,"57","67","52"
"UPM00033345","KIEV, UP","1971-06-21","0.00",,"58","67","53"
"UPM00033345","KIEV, UP","1971-06-22","0.00",,"60","72","50"
"UPM00033345","KIEV, UP","1971-06-23","0.33",,"58","63","55"
"UPM00033345","KIEV, UP","1971-06-24","0.00",,"60","72","50"
"UPM00033345","KIEV, UP","1971-06-25","0.00",,"61","69","55"
"UPM00033345","KIEV, UP","1971-06-26","0.00",,"64","76","53"
"UPM00033345","KIEV, UP","1971-06-27","0.00",,"65","72","60"
"UPM00033345","KIEV, UP","1971-06-28","0.01",,"66","81","57"
"UPM00033345","KIEV, UP","1971-06-29","0.35",,"63","67","58"
"UPM00033345","KIEV, UP","1971-06-30","0.51",,"60","66","56"
"UPM00033345","KIEV, UP","1971-07-01","0.04",,"58","67","52"
"UPM00033345","KIEV, UP","1971-07-02","0.62",,"62","68","56"
"UPM00033345","KIEV, UP","1971-07-03","0.55",,"58","67","54"
"UPM00033345","KIEV, UP","1971-07-04","0.54",,"59","68","56"
"UPM00033345","KIEV, UP","1971-07-05","0.02",,"61","67","56"
"UPM00033345","KIEV, UP","1971-07-06","0.00",,"64","75","56"
"UPM00033345","KIEV, UP","1971-07-07","0.56",,"63","75","55"
"UPM00033345","KIEV, UP","1971-07-08","0.00",,"62","72","56"
"UPM00033345","KIEV, UP","1971-07-09","0.24",,"62","69","58"
"UPM00033345","KIEV, UP","1971-07-10","0.00",,"64","74","56"
"UPM00033345","KIEV, UP","1971-07-11","0.00",,"68","78","59"
"UPM00033345","KIEV, UP","1971-07-12","0.00",,"71","83","58"
"UPM00033345","KIEV, UP","1971-07-13","0.37",,"71","84","64"
"UPM00033345","KIEV, UP","1971-07-14","0.00",,"67","74","60"
"UPM00033345","KIEV, UP","1971-07-15","0.00",,"64","74","55"
"UPM00033345","KIEV, UP","1971-07-16","0.00",,"66","75","57"
"UPM00033345","KIEV, UP","1971-07-17","0.00",,"69","81","57"
"UPM00033345","KIEV, UP","1971-07-18","0.05",,"68","83","61"
"UPM00033345","KIEV, UP","1971-07-19","0.44",,"61","71","54"
"UPM00033345","KIEV, UP","1971-07-20","0.48",,"62","70","57"
"UPM00033345","KIEV, UP","1971-07-21","0.03",,"61","65","58"
"UPM00033345","KIEV, UP","1971-07-22","0.01",,"61","67","55"
"UPM00033345","KIEV, UP","1971-07-23","0.39",,"61","67","58"
"UPM00033345","KIEV, UP","1971-07-24","0.00",,"64","74","58"
"UPM00033345","KIEV, UP","1971-07-25","0.00",,"66","76","57"
"UPM00033345","KIEV, UP","1971-07-26","0.00",,"68","78","60"
"UPM00033345","KIEV, UP","1971-07-27","0.00",,"70","79","61"
"UPM00033345","KIEV, UP","1971-07-28","0.00",,"70","79","61"
"UPM00033345","KIEV, UP","1971-07-29","0.00",,"72","82","63"
"UPM00033345","KIEV, UP","1971-07-30","0.00",,"75","84","66"
"UPM00033345","KIEV, UP","1971-07-31","0.00",,"72","80","64"
"UPM00033345","KIEV, UP","1971-08-01","0.00",,"68","80","57"
"UPM00033345","KIEV, UP","1971-08-02","0.00",,"69","83","58"
"UPM00033345","KIEV, UP","1971-08-03","0.00",,"72","86","61"
"UPM00033345","KIEV, UP","1971-08-04","0.00",,"74","86","64"
"UPM00033345","KIEV, UP","1971-08-05","0.00",,"76","88","63"
"UPM00033345","KIEV, UP","1971-08-06","0.01",,"76","91","67"
"UPM00033345","KIEV, UP","1971-08-07","0.00",,"76","88","67"
"UPM00033345","KIEV, UP","1971-08-08","0.00",,"78","90","66"
"UPM00033345","KIEV, UP","1971-08-09","0.22",,"66","79","62"
"UPM00033345","KIEV, UP","1971-08-10","0.00",,"66","76","57"
"UPM00033345","KIEV, UP","1971-08-11","0.00",,"68","81","57"
"UPM00033345","KIEV, UP","1971-08-12","0.00",,"73","87","61"
"UPM00033345","KIEV, UP","1971-08-13","0.00",,"72","81","66"
"UPM00033345","KIEV, UP","1971-08-14","0.07",,"66","76","62"
"UPM00033345","KIEV, UP","1971-08-15","0.00",,"67","78","58"
"UPM00033345","KIEV, UP","1971-08-16","0.00",,"71","85","60"
"UPM00033345","KIEV, UP","1971-08-17","0.11",,"67","74","61"
"UPM00033345","KIEV, UP","1971-08-18","0.00",,"62","72","51"
"UPM00033345","KIEV, UP","1971-08-19","0.00",,"63","75","53"
"UPM00033345","KIEV, UP","1971-08-20","0.00",,"66","78","57"
"UPM00033345","KIEV, UP","1971-08-21","0.00",,"68","81","58"
"UPM00033345","KIEV, UP","1971-08-22","0.00",,"70","84","58"
"UPM00033345","KIEV, UP","1971-08-23","0.17",,"62","71","56"
"UPM00033345","KIEV, UP","1971-08-24","0.02",,"55","60","51"
"UPM00033345","KIEV, UP","1971-08-25","0.10",,"51","57","48"
"UPM00033345","KIEV, UP","1971-08-26","0.75",,"52","58","48"
"UPM00033345","KIEV, UP","1971-08-27","0.01",,"58","64","55"
"UPM00033345","KIEV, UP","1971-08-28","0.11",,"59","65","55"
"UPM00033345","KIEV, UP","1971-08-29","0.10",,"59","66","56"
"UPM00033345","KIEV, UP","1971-08-30","0.00",,"61","70","54"
"UPM00033345","KIEV, UP","1971-08-31","0.00",,"63","75","55"
"UPM00033345","KIEV, UP","1971-09-01","0.00",,"63","76","55"
"UPM00033345","KIEV, UP","1971-09-02","0.00",,"61","70","55"
"UPM00033345","KIEV, UP","1971-09-03","0.00",,"62","72","57"
"UPM00033345","KIEV, UP","1971-09-04","0.00",,"60","72","50"
"UPM00033345","KIEV, UP","1971-09-05","0.16",,"62","74","54"
"UPM00033345","KIEV, UP","1971-09-06","0.00",,"55","64","47"
"UPM00033345","KIEV, UP","1971-09-07","0.17",,"53","60","49"
"UPM00033345","KIEV, UP","1971-09-08","0.56",,"48","51","46"
"UPM00033345","KIEV, UP","1971-09-09","0.05",,"52","62","46"
"UPM00033345","KIEV, UP","1971-09-10","0.31",,"53","61","47"
"UPM00033345","KIEV, UP","1971-09-11","0.00",,"55","69","48"
"UPM00033345","KIEV, UP","1971-09-12","1.05",,"62","70","58"
"UPM00033345","KIEV, UP","1971-09-13","0.02",,"56","65","47"
"UPM00033345","KIEV, UP","1971-09-14","0.11",,"54","61","51"
"UPM00033345","KIEV, UP","1971-09-15","0.20",,"50","54","46"
"UPM00033345","KIEV, UP","1971-09-16","0.61",,"50","54","50"
"UPM00033345","KIEV, UP","1971-09-17","0.29",,"49","53","44"
"UPM00033345","KIEV, UP","1971-09-18","0.07",,"48","53","45"
"UPM00033345","KIEV, UP","1971-09-19","0.00",,"50","55","44"
"UPM00033345","KIEV, UP","1971-09-20","1.11",,"46","50","44"
"UPM00033345","KIEV, UP","1971-09-21","0.44",,"49","58","45"
"UPM00033345","KIEV, UP","1971-09-22","0.00",,"51","64","42"
"UPM00033345","KIEV, UP","1971-09-23","0.00",,"55","68","47"
"UPM00033345","KIEV, UP","1971-09-24","0.00",,"55","65","47"
"UPM00033345","KIEV, UP","1971-09-25","0.00",,"54","68","45"
"UPM00033345","KIEV, UP","1971-09-26","0.00",,"56","70","46"
"UPM00033345","KIEV, UP","1971-09-27","0.06",,"53","58","51"
"UPM00033345","KIEV, UP","1971-09-28","0.00",,"50","53","47"
"UPM00033345","KIEV, UP","1971-09-29","0.00",,"51","53","47"
"UPM00033345","KIEV, UP","1971-09-30","0.00",,"49","56","42"
"UPM00033345","KIEV, UP","1971-10-01","0.00",,"52","63","45"
"UPM00033345","KIEV, UP","1971-10-02","0.00",,"56","61","50"
"UPM00033345","KIEV, UP","1971-10-03","0.00",,"58","65","54"
"UPM00033345","KIEV, UP","1971-10-04","0.00",,"57","67","52"
"UPM00033345","KIEV, UP","1971-10-05","0.35",,"39","53","33"
"UPM00033345","KIEV, UP","1971-10-06","0.14",,"33","40","31"
"UPM00033345","KIEV, UP","1971-10-07","0.09",,"36","42","32"
"UPM00033345","KIEV, UP","1971-10-08","0.10",,"51","61","41"
"UPM00033345","KIEV, UP","1971-10-09","0.11",,"49","54","44"
"UPM00033345","KIEV, UP","1971-10-10","0.00",,"53","63","47"
"UPM00033345","KIEV, UP","1971-10-11","0.00",,"54","64","45"
"UPM00033345","KIEV, UP","1971-10-12","0.00",,"56","68","46"
"UPM00033345","KIEV, UP","1971-10-13","0.00",,"55","67","46"
"UPM00033345","KIEV, UP","1971-10-14","0.00",,"55","68","48"
"UPM00033345","KIEV, UP","1971-10-15","0.00",,"53","58","48"
"UPM00033345","KIEV, UP","1971-10-16","0.07",,"42","54","34"
"UPM00033345","KIEV, UP","1971-10-17","0.00",,"34","39","31"
"UPM00033345","KIEV, UP","1971-10-18","0.00",,"32","42","25"
"UPM00033345","KIEV, UP","1971-10-19","0.00",,"38","47","27"
"UPM00033345","KIEV, UP","1971-10-20","0.00",,"52","65","43"
"UPM00033345","KIEV, UP","1971-10-21","0.04",,"49","57","44"
"UPM00033345","KIEV, UP","1971-10-22","0.00",,"45","53","39"
"UPM00033345","KIEV, UP","1971-10-23","0.36",,"47","56","40"
"UPM00033345","KIEV, UP","1971-10-24","0.00",,"37","42","35"
"UPM00033345","KIEV, UP","1971-10-25","0.06",,"41","51","33"
"UPM00033345","KIEV, UP","1971-10-26","0.12",,"42","50","38"
"UPM00033345","KIEV, UP","1971-10-27","0.15",,"34","39","31"
"UPM00033345","KIEV, UP","1971-10-28","0.00",,"27","33","23"
"UPM00033345","KIEV, UP","1971-10-29","0.00",,"34","42","25"
"UPM00033345","KIEV, UP","1971-10-30","0.00",,"42","45","40"
"UPM00033345","KIEV, UP","1971-10-31","0.00",,"42","44","42"
"UPM00033345","KIEV, UP","1971-11-01","0.00",,"42","46","40"
"UPM00033345","KIEV, UP","1971-11-02","0.00",,"42","45","39"
"UPM00033345","KIEV, UP","1971-11-03","0.13",,"42","47","40"
"UPM00033345","KIEV, UP","1971-11-04","0.02",,"45","47","43"
"UPM00033345","KIEV, UP","1971-11-05","0.05",,"45","50","40"
"UPM00033345","KIEV, UP","1971-11-06","0.00",,"44","55","36"
"UPM00033345","KIEV, UP","1971-11-07","0.00",,"47","58","39"
"UPM00033345","KIEV, UP","1971-11-08","0.00",,"43","51","36"
"UPM00033345","KIEV, UP","1971-11-09","0.05",,"45","52","42"
"UPM00033345","KIEV, UP","1971-11-10","0.00",,"47","54","43"
"UPM00033345","KIEV, UP","1971-11-11","0.03",,"40","49","32"
"UPM00033345","KIEV, UP","1971-11-12","0.05",,"35","40","31"
"UPM00033345","KIEV, UP","1971-11-13","0.00",,"33","40","31"
"UPM00033345","KIEV, UP","1971-11-14","0.00",,"30","34","26"
"UPM00033345","KIEV, UP","1971-11-15","0.02",,"30","35","27"
"UPM00033345","KIEV, UP","1971-11-16","0.00",,"38","43","35"
"UPM00033345","KIEV, UP","1971-11-17","0.08",,"42","45","37"
"UPM00033345","KIEV, UP","1971-11-18","0.06",,"34","38","31"
"UPM00033345","KIEV, UP","1971-11-19","0.16",,"38","47","31"
"UPM00033345","KIEV, UP","1971-11-20","0.47",,"30","38","26"
"UPM00033345","KIEV, UP","1971-11-21","0.43",,"24","27","22"
"UPM00033345","KIEV, UP","1971-11-22","0.01",,"20","23","15"
"UPM00033345","KIEV, UP","1971-11-23","0.13",,"22","31","14"
"UPM00033345","KIEV, UP","1971-11-24","0.09",,"35","40","30"
"UPM00033345","KIEV, UP","1971-11-25","0.00",,"29","34","26"
"UPM00033345","KIEV, UP","1971-11-26","0.04",,"30","33","26"
"UPM00033345","KIEV, UP","1971-11-27","0.05",,"31","34","29"
"UPM00033345","KIEV, UP","1971-11-28","0.00",,"28","32","26"
"UPM00033345","KIEV, UP","1971-11-29","0.04",,"29","34","27"
"UPM00033345","KIEV, UP","1971-11-30","0.26",,"33","36","30"
"UPM00033345","KIEV, UP","1971-12-01","0.21",,"33","35","30"
"UPM00033345","KIEV, UP","1971-12-02","0.17",,"37","40","33"
"UPM00033345","KIEV, UP","1971-12-03","0.68",,"40","41","39"
"UPM00033345","KIEV, UP","1971-12-04","0.23",,"36","40","33"
"UPM00033345","KIEV, UP","1971-12-05","0.07",,"33","34","31"
"UPM00033345","KIEV, UP","1971-12-06","0.06",,"34","36","33"
"UPM00033345","KIEV, UP","1971-12-07","0.05",,"33","34","32"
"UPM00033345","KIEV, UP","1971-12-08","0.05",,"32","36","31"
"UPM00033345","KIEV, UP","1971-12-09","0.35",,"30","33","26"
"UPM00033345","KIEV, UP","1971-12-10","0.00",,"22","28","18"
"UPM00033345","KIEV, UP","1971-12-11","0.04",,"29","33","20"
"UPM00033345","KIEV, UP","1971-12-12","0.09",,"34","38","31"
"UPM00033345","KIEV, UP","1971-12-13","0.02",,"24","32","17"
"UPM00033345","KIEV, UP","1971-12-14","0.00",,"20","27","14"
"UPM00033345","KIEV, UP","1971-12-15","0.01",,"27","29","24"
"UPM00033345","KIEV, UP","1971-12-16","0.16",,"34","38","29"
"UPM00033345","KIEV, UP","1971-12-17","0.13",,"36","38","35"
"UPM00033345","KIEV, UP","1971-12-18","0.00",,"39","42","37"
"UPM00033345","KIEV, UP","1971-12-19","0.00",,"39","42","36"
"UPM00033345","KIEV, UP","1971-12-20","0.00",,"38","39","37"
"UPM00033345","KIEV, UP","1971-12-21","0.04",,"38","41","34"
"UPM00033345","KIEV, UP","1971-12-22","0.00",,"41","46","36"
"UPM00033345","KIEV, UP","1971-12-23","0.00",,"38","40","36"
"UPM00033345","KIEV, UP","1971-12-24","0.00",,"34","38","32"
"UPM00033345","KIEV, UP","1971-12-25","0.21",,"36","40","32"
"UPM00033345","KIEV, UP","1971-12-26","0.00",,"29","37","26"
"UPM00033345","KIEV, UP","1971-12-27","0.08",,"35","38","29"
"UPM00033345","KIEV, UP","1971-12-28","0.01",,"37","38","36"
"UPM00033345","KIEV, UP","1971-12-29","0.00",,"38","42","35"
"UPM00033345","KIEV, UP","1971-12-30","0.00",,"35","37","34"
"UPM00033345","KIEV, UP","1971-12-31","0.00",,"34","36","33"
"UPM00033345","KIEV, UP","1972-01-01","0.00",,"30","35","28"
"UPM00033345","KIEV, UP","1972-01-02","0.00",,"29","32","26"
"UPM00033345","KIEV, UP","1972-01-03","0.00",,"27","32","23"
"UPM00033345","KIEV, UP","1972-01-04","0.00",,"26","31","22"
"UPM00033345","KIEV, UP","1972-01-05","0.00",,"29","31","26"
"UPM00033345","KIEV, UP","1972-01-06","0.00",,"24","26","20"
"UPM00033345","KIEV, UP","1972-01-07","0.00",,"19","25","16"
"UPM00033345","KIEV, UP","1972-01-08","0.00",,"18","24","14"
